,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
27,ward,svc_l1,yes,no,yes,no,adnidod,120,3,correlation,no,120,[ 0.78684807],roc_auc,6.0
28,ward,svc_l2,yes,no,yes,no,adnidod,120,3,correlation,no,120,[ 0.75736961],roc_auc,6.0
29,ward,ridge,yes,no,yes,no,adnidod,120,3,correlation,no,120,[ 0.75056689],roc_auc,6.0
30,ward,svc_l1,yes,no,yes,no,adnidod,120,3,partial correlation,no,120,[ 0.42176871],roc_auc,6.0
31,ward,svc_l2,yes,no,yes,no,adnidod,120,3,partial correlation,no,120,[ 0.55555556],roc_auc,6.0
32,ward,ridge,yes,no,yes,no,adnidod,120,3,partial correlation,no,120,[ 0.55328798],roc_auc,6.0
33,ward,svc_l1,yes,no,yes,no,adnidod,120,3,tangent,no,120,[ 0.39229025],roc_auc,6.0
34,ward,svc_l2,yes,no,yes,no,adnidod,120,3,tangent,no,120,[ 0.63265306],roc_auc,6.0
35,ward,ridge,yes,no,yes,no,adnidod,120,3,tangent,no,120,[ 0.63492063],roc_auc,6.0
36,ward,svc_l1,yes,no,yes,no,adnidod,120,4,correlation,no,120,[ 0.56470588],roc_auc,6.0
37,ward,svc_l2,yes,no,yes,no,adnidod,120,4,correlation,no,120,[ 0.60705882],roc_auc,6.0
38,ward,ridge,yes,no,yes,no,adnidod,120,4,correlation,no,120,[ 0.60235294],roc_auc,6.0
39,ward,svc_l1,yes,no,yes,no,adnidod,120,4,partial correlation,no,120,[ 0.59764706],roc_auc,6.0
40,ward,svc_l2,yes,no,yes,no,adnidod,120,4,partial correlation,no,120,[ 0.65647059],roc_auc,6.0
41,ward,ridge,yes,no,yes,no,adnidod,120,4,partial correlation,no,120,[ 0.65411765],roc_auc,6.0
42,ward,svc_l1,yes,no,yes,no,adnidod,120,4,tangent,no,120,[ 0.52941176],roc_auc,6.0
43,ward,svc_l2,yes,no,yes,no,adnidod,120,4,tangent,no,120,[ 0.68235294],roc_auc,6.0
44,ward,ridge,yes,no,yes,no,adnidod,120,4,tangent,no,120,[ 0.68470588],roc_auc,6.0
45,ward,svc_l1,yes,no,yes,no,adnidod,120,5,correlation,no,120,[ 0.60047847],roc_auc,6.0
46,ward,svc_l2,yes,no,yes,no,adnidod,120,5,correlation,no,120,[ 0.4784689],roc_auc,6.0
47,ward,ridge,yes,no,yes,no,adnidod,120,5,correlation,no,120,[ 0.46411483],roc_auc,6.0
48,ward,svc_l1,yes,no,yes,no,adnidod,120,5,partial correlation,no,120,[ 0.56220096],roc_auc,6.0
49,ward,svc_l2,yes,no,yes,no,adnidod,120,5,partial correlation,no,120,[ 0.63157895],roc_auc,6.0
50,ward,ridge,yes,no,yes,no,adnidod,120,5,partial correlation,no,120,[ 0.63157895],roc_auc,6.0
51,ward,svc_l1,yes,no,yes,no,adnidod,120,5,tangent,no,120,[ 0.5],roc_auc,6.0
52,ward,svc_l2,yes,no,yes,no,adnidod,120,5,tangent,no,120,[ 0.62679426],roc_auc,6.0
53,ward,ridge,yes,no,yes,no,adnidod,120,5,tangent,no,120,[ 0.63157895],roc_auc,6.0
54,ward,svc_l1,yes,no,yes,no,adnidod,120,6,correlation,no,120,[ 0.64672365],roc_auc,6.0
55,ward,svc_l2,yes,no,yes,no,adnidod,120,6,correlation,no,120,[ 0.65527066],roc_auc,6.0
56,ward,ridge,yes,no,yes,no,adnidod,120,6,correlation,no,120,[ 0.63817664],roc_auc,6.0
57,ward,svc_l1,yes,no,yes,no,adnidod,120,6,partial correlation,no,120,[ 0.4017094],roc_auc,6.0
58,ward,svc_l2,yes,no,yes,no,adnidod,120,6,partial correlation,no,120,[ 0.65811966],roc_auc,6.0
59,ward,ridge,yes,no,yes,no,adnidod,120,6,partial correlation,no,120,[ 0.65811966],roc_auc,6.0
60,ward,svc_l1,yes,no,yes,no,adnidod,120,6,tangent,no,120,[ 0.4985755],roc_auc,6.0
61,ward,svc_l2,yes,no,yes,no,adnidod,120,6,tangent,no,120,[ 0.6980057],roc_auc,6.0
62,ward,ridge,yes,no,yes,no,adnidod,120,6,tangent,no,120,[ 0.69230769],roc_auc,6.0
63,ward,svc_l1,yes,no,yes,no,adnidod,120,7,correlation,no,120,[ 0.60144928],roc_auc,6.0
64,ward,svc_l2,yes,no,yes,no,adnidod,120,7,correlation,no,120,[ 0.54347826],roc_auc,6.0
65,ward,ridge,yes,no,yes,no,adnidod,120,7,correlation,no,120,[ 0.5821256],roc_auc,6.0
66,ward,svc_l1,yes,no,yes,no,adnidod,120,7,partial correlation,no,120,[ 0.5410628],roc_auc,6.0
67,ward,svc_l2,yes,no,yes,no,adnidod,120,7,partial correlation,no,120,[ 0.69806763],roc_auc,6.0
68,ward,ridge,yes,no,yes,no,adnidod,120,7,partial correlation,no,120,[ 0.69806763],roc_auc,6.0
69,ward,svc_l1,yes,no,yes,no,adnidod,120,7,tangent,no,120,[ 0.70772947],roc_auc,6.0
70,ward,svc_l2,yes,no,yes,no,adnidod,120,7,tangent,no,120,[ 0.75362319],roc_auc,6.0
71,ward,ridge,yes,no,yes,no,adnidod,120,7,tangent,no,120,[ 0.75120773],roc_auc,6.0
72,ward,svc_l1,yes,no,yes,no,adnidod,120,8,correlation,no,120,[ 0.79956427],roc_auc,6.0
73,ward,svc_l2,yes,no,yes,no,adnidod,120,8,correlation,no,120,[ 0.66884532],roc_auc,6.0
74,ward,ridge,yes,no,yes,no,adnidod,120,8,correlation,no,120,[ 0.65795207],roc_auc,6.0
75,ward,svc_l1,yes,no,yes,no,adnidod,120,8,partial correlation,no,120,[ 0.72766885],roc_auc,6.0
76,ward,svc_l2,yes,no,yes,no,adnidod,120,8,partial correlation,no,120,[ 0.60130719],roc_auc,6.0
77,ward,ridge,yes,no,yes,no,adnidod,120,8,partial correlation,no,120,[ 0.60130719],roc_auc,6.0
78,ward,svc_l1,yes,no,yes,no,adnidod,120,8,tangent,no,120,[ 0.7211329],roc_auc,6.0
79,ward,svc_l2,yes,no,yes,no,adnidod,120,8,tangent,no,120,[ 0.7167756],roc_auc,6.0
80,ward,ridge,yes,no,yes,no,adnidod,120,8,tangent,no,120,[ 0.7167756],roc_auc,6.0
81,ward,svc_l1,yes,no,yes,no,adnidod,120,9,correlation,no,120,[ 0.4906015],roc_auc,6.0
82,ward,svc_l2,yes,no,yes,no,adnidod,120,9,correlation,no,120,[ 0.53759398],roc_auc,6.0
83,ward,ridge,yes,no,yes,no,adnidod,120,9,correlation,no,120,[ 0.53759398],roc_auc,6.0
84,ward,svc_l1,yes,no,yes,no,adnidod,120,9,partial correlation,no,120,[ 0.65789474],roc_auc,6.0
85,ward,svc_l2,yes,no,yes,no,adnidod,120,9,partial correlation,no,120,[ 0.64285714],roc_auc,6.0
86,ward,ridge,yes,no,yes,no,adnidod,120,9,partial correlation,no,120,[ 0.64473684],roc_auc,6.0
87,ward,svc_l1,yes,no,yes,no,adnidod,120,9,tangent,no,120,[ 0.59586466],roc_auc,6.0
88,ward,svc_l2,yes,no,yes,no,adnidod,120,9,tangent,no,120,[ 0.65225564],roc_auc,6.0
89,ward,ridge,yes,no,yes,no,adnidod,120,9,tangent,no,120,[ 0.64661654],roc_auc,6.0
90,ward,svc_l1,yes,no,yes,no,adnidod,120,10,correlation,no,120,[ 0.69040248],roc_auc,6.0
91,ward,svc_l2,yes,no,yes,no,adnidod,120,10,correlation,no,120,[ 0.61919505],roc_auc,6.0
92,ward,ridge,yes,no,yes,no,adnidod,120,10,correlation,no,120,[ 0.61609907],roc_auc,6.0
93,ward,svc_l1,yes,no,yes,no,adnidod,120,10,partial correlation,no,120,[ 0.51702786],roc_auc,6.0
94,ward,svc_l2,yes,no,yes,no,adnidod,120,10,partial correlation,no,120,[ 0.75232198],roc_auc,6.0
95,ward,ridge,yes,no,yes,no,adnidod,120,10,partial correlation,no,120,[ 0.74922601],roc_auc,6.0
96,ward,svc_l1,yes,no,yes,no,adnidod,120,10,tangent,no,120,[ 0.7120743],roc_auc,6.0
97,ward,svc_l2,yes,no,yes,no,adnidod,120,10,tangent,no,120,[ 0.78018576],roc_auc,6.0
98,ward,ridge,yes,no,yes,no,adnidod,120,10,tangent,no,120,[ 0.77708978],roc_auc,6.0
99,ward,svc_l1,yes,no,yes,no,adnidod,120,11,correlation,no,120,[ 0.65367965],roc_auc,6.0
100,ward,svc_l2,yes,no,yes,no,adnidod,120,11,correlation,no,120,[ 0.64285714],roc_auc,6.0
101,ward,ridge,yes,no,yes,no,adnidod,120,11,correlation,no,120,[ 0.5952381],roc_auc,6.0
102,ward,svc_l1,yes,no,yes,no,adnidod,120,11,partial correlation,no,120,[ 0.37445887],roc_auc,6.0
103,ward,svc_l2,yes,no,yes,no,adnidod,120,11,partial correlation,no,120,[ 0.57359307],roc_auc,6.0
104,ward,ridge,yes,no,yes,no,adnidod,120,11,partial correlation,no,120,[ 0.57575758],roc_auc,6.0
105,ward,svc_l1,yes,no,yes,no,adnidod,120,11,tangent,no,120,[ 0.68181818],roc_auc,6.0
106,ward,svc_l2,yes,no,yes,no,adnidod,120,11,tangent,no,120,[ 0.68831169],roc_auc,6.0
107,ward,ridge,yes,no,yes,no,adnidod,120,11,tangent,no,120,[ 0.68614719],roc_auc,6.0
108,ward,svc_l1,yes,no,yes,no,adnidod,120,12,correlation,no,120,[ 0.555],roc_auc,6.0
109,ward,svc_l2,yes,no,yes,no,adnidod,120,12,correlation,no,120,[ 0.5],roc_auc,6.0
110,ward,ridge,yes,no,yes,no,adnidod,120,12,correlation,no,120,[ 0.4775],roc_auc,6.0
111,ward,svc_l1,yes,no,yes,no,adnidod,120,12,partial correlation,no,120,[ 0.4725],roc_auc,6.0
112,ward,svc_l2,yes,no,yes,no,adnidod,120,12,partial correlation,no,120,[ 0.5975],roc_auc,6.0
113,ward,ridge,yes,no,yes,no,adnidod,120,12,partial correlation,no,120,[ 0.5975],roc_auc,6.0
114,ward,svc_l1,yes,no,yes,no,adnidod,120,12,tangent,no,120,[ 0.3925],roc_auc,6.0
115,ward,svc_l2,yes,no,yes,no,adnidod,120,12,tangent,no,120,[ 0.53],roc_auc,6.0
116,ward,ridge,yes,no,yes,no,adnidod,120,12,tangent,no,120,[ 0.53],roc_auc,6.0
117,ward,svc_l1,yes,no,yes,no,adnidod,120,13,correlation,no,120,[ 0.70289855],roc_auc,6.0
118,ward,svc_l2,yes,no,yes,no,adnidod,120,13,correlation,no,120,[ 0.71014493],roc_auc,6.0
119,ward,ridge,yes,no,yes,no,adnidod,120,13,correlation,no,120,[ 0.70531401],roc_auc,6.0
120,ward,svc_l1,yes,no,yes,no,adnidod,120,13,partial correlation,no,120,[ 0.42028986],roc_auc,6.0
121,ward,svc_l2,yes,no,yes,no,adnidod,120,13,partial correlation,no,120,[ 0.69323671],roc_auc,6.0
122,ward,ridge,yes,no,yes,no,adnidod,120,13,partial correlation,no,120,[ 0.69323671],roc_auc,6.0
123,ward,svc_l1,yes,no,yes,no,adnidod,120,13,tangent,no,120,[ 0.63285024],roc_auc,6.0
124,ward,svc_l2,yes,no,yes,no,adnidod,120,13,tangent,no,120,[ 0.73188406],roc_auc,6.0
125,ward,ridge,yes,no,yes,no,adnidod,120,13,tangent,no,120,[ 0.7294686],roc_auc,6.0
126,ward,svc_l1,yes,no,yes,no,adnidod,120,14,correlation,no,120,[ 0.43478261],roc_auc,6.0
127,ward,svc_l2,yes,no,yes,no,adnidod,120,14,correlation,no,120,[ 0.51918159],roc_auc,6.0
128,ward,ridge,yes,no,yes,no,adnidod,120,14,correlation,no,120,[ 0.52685422],roc_auc,6.0
129,ward,svc_l1,yes,no,yes,no,adnidod,120,14,partial correlation,no,120,[ 0.5601023],roc_auc,6.0
130,ward,svc_l2,yes,no,yes,no,adnidod,120,14,partial correlation,no,120,[ 0.52429668],roc_auc,6.0
131,ward,ridge,yes,no,yes,no,adnidod,120,14,partial correlation,no,120,[ 0.52685422],roc_auc,6.0
132,ward,svc_l1,yes,no,yes,no,adnidod,120,14,tangent,no,120,[ 0.45268542],roc_auc,6.0
133,ward,svc_l2,yes,no,yes,no,adnidod,120,14,tangent,no,120,[ 0.59335038],roc_auc,6.0
134,ward,ridge,yes,no,yes,no,adnidod,120,14,tangent,no,120,[ 0.59590793],roc_auc,6.0
135,ward,svc_l1,yes,no,yes,no,adnidod,120,15,correlation,no,120,[ 0.64484127],roc_auc,6.0
136,ward,svc_l2,yes,no,yes,no,adnidod,120,15,correlation,no,120,[ 0.6984127],roc_auc,6.0
137,ward,ridge,yes,no,yes,no,adnidod,120,15,correlation,no,120,[ 0.67857143],roc_auc,6.0
138,ward,svc_l1,yes,no,yes,no,adnidod,120,15,partial correlation,no,120,[ 0.5515873],roc_auc,6.0
139,ward,svc_l2,yes,no,yes,no,adnidod,120,15,partial correlation,no,120,[ 0.57936508],roc_auc,6.0
140,ward,ridge,yes,no,yes,no,adnidod,120,15,partial correlation,no,120,[ 0.58730159],roc_auc,6.0
141,ward,svc_l1,yes,no,yes,no,adnidod,120,15,tangent,no,120,[ 0.59722222],roc_auc,6.0
142,ward,svc_l2,yes,no,yes,no,adnidod,120,15,tangent,no,120,[ 0.63888889],roc_auc,6.0
143,ward,ridge,yes,no,yes,no,adnidod,120,15,tangent,no,120,[ 0.61904762],roc_auc,6.0
144,ward,svc_l1,yes,no,yes,no,adnidod,120,16,correlation,no,120,[ 0.662],roc_auc,6.0
145,ward,svc_l2,yes,no,yes,no,adnidod,120,16,correlation,no,120,[ 0.738],roc_auc,6.0
146,ward,ridge,yes,no,yes,no,adnidod,120,16,correlation,no,120,[ 0.72],roc_auc,6.0
147,ward,svc_l1,yes,no,yes,no,adnidod,120,16,partial correlation,no,120,[ 0.5],roc_auc,6.0
148,ward,svc_l2,yes,no,yes,no,adnidod,120,16,partial correlation,no,120,[ 0.558],roc_auc,6.0
149,ward,ridge,yes,no,yes,no,adnidod,120,16,partial correlation,no,120,[ 0.554],roc_auc,6.0
150,ward,svc_l1,yes,no,yes,no,adnidod,120,16,tangent,no,120,[ 0.672],roc_auc,6.0
151,ward,svc_l2,yes,no,yes,no,adnidod,120,16,tangent,no,120,[ 0.598],roc_auc,6.0
152,ward,ridge,yes,no,yes,no,adnidod,120,16,tangent,no,120,[ 0.594],roc_auc,6.0
153,ward,svc_l1,yes,no,yes,no,adnidod,120,17,correlation,no,120,[ 0.62526316],roc_auc,6.0
154,ward,svc_l2,yes,no,yes,no,adnidod,120,17,correlation,no,120,[ 0.65894737],roc_auc,6.0
155,ward,ridge,yes,no,yes,no,adnidod,120,17,correlation,no,120,[ 0.64],roc_auc,6.0
156,ward,svc_l1,yes,no,yes,no,adnidod,120,17,partial correlation,no,120,[ 0.61052632],roc_auc,6.0
157,ward,svc_l2,yes,no,yes,no,adnidod,120,17,partial correlation,no,120,[ 0.74736842],roc_auc,6.0
158,ward,ridge,yes,no,yes,no,adnidod,120,17,partial correlation,no,120,[ 0.75157895],roc_auc,6.0
159,ward,svc_l1,yes,no,yes,no,adnidod,120,17,tangent,no,120,[ 0.70526316],roc_auc,6.0
160,ward,svc_l2,yes,no,yes,no,adnidod,120,17,tangent,no,120,[ 0.70736842],roc_auc,6.0
161,ward,ridge,yes,no,yes,no,adnidod,120,17,tangent,no,120,[ 0.69894737],roc_auc,6.0
162,ward,svc_l1,yes,no,yes,no,adnidod,120,18,correlation,no,120,[ 0.55335968],roc_auc,6.0
163,ward,svc_l2,yes,no,yes,no,adnidod,120,18,correlation,no,120,[ 0.54940711],roc_auc,6.0
164,ward,ridge,yes,no,yes,no,adnidod,120,18,correlation,no,120,[ 0.54743083],roc_auc,6.0
165,ward,svc_l1,yes,no,yes,no,adnidod,120,18,partial correlation,no,120,[ 0.49011858],roc_auc,6.0
166,ward,svc_l2,yes,no,yes,no,adnidod,120,18,partial correlation,no,120,[ 0.6541502],roc_auc,6.0
167,ward,ridge,yes,no,yes,no,adnidod,120,18,partial correlation,no,120,[ 0.6541502],roc_auc,6.0
168,ward,svc_l1,yes,no,yes,no,adnidod,120,18,tangent,no,120,[ 0.45849802],roc_auc,6.0
169,ward,svc_l2,yes,no,yes,no,adnidod,120,18,tangent,no,120,[ 0.60079051],roc_auc,6.0
170,ward,ridge,yes,no,yes,no,adnidod,120,18,tangent,no,120,[ 0.60079051],roc_auc,6.0
171,ward,svc_l1,yes,no,yes,no,adnidod,120,19,correlation,no,120,[ 0.59157895],roc_auc,6.0
172,ward,svc_l2,yes,no,yes,no,adnidod,120,19,correlation,no,120,[ 0.69263158],roc_auc,6.0
173,ward,ridge,yes,no,yes,no,adnidod,120,19,correlation,no,120,[ 0.69052632],roc_auc,6.0
174,ward,svc_l1,yes,no,yes,no,adnidod,120,19,partial correlation,no,120,[ 0.42526316],roc_auc,6.0
175,ward,svc_l2,yes,no,yes,no,adnidod,120,19,partial correlation,no,120,[ 0.56631579],roc_auc,6.0
176,ward,ridge,yes,no,yes,no,adnidod,120,19,partial correlation,no,120,[ 0.55789474],roc_auc,6.0
177,ward,svc_l1,yes,no,yes,no,adnidod,120,19,tangent,no,120,[ 0.41263158],roc_auc,6.0
178,ward,svc_l2,yes,no,yes,no,adnidod,120,19,tangent,no,120,[ 0.60631579],roc_auc,6.0
179,ward,ridge,yes,no,yes,no,adnidod,120,19,tangent,no,120,[ 0.60842105],roc_auc,6.0
180,ward,svc_l1,yes,no,yes,no,adnidod,120,20,correlation,no,120,[ 0.71521739],roc_auc,6.0
181,ward,svc_l2,yes,no,yes,no,adnidod,120,20,correlation,no,120,[ 0.62391304],roc_auc,6.0
182,ward,ridge,yes,no,yes,no,adnidod,120,20,correlation,no,120,[ 0.63043478],roc_auc,6.0
183,ward,svc_l1,yes,no,yes,no,adnidod,120,20,partial correlation,no,120,[ 0.44347826],roc_auc,6.0
184,ward,svc_l2,yes,no,yes,no,adnidod,120,20,partial correlation,no,120,[ 0.61086957],roc_auc,6.0
185,ward,ridge,yes,no,yes,no,adnidod,120,20,partial correlation,no,120,[ 0.61086957],roc_auc,6.0
186,ward,svc_l1,yes,no,yes,no,adnidod,120,20,tangent,no,120,[ 0.60652174],roc_auc,6.0
187,ward,svc_l2,yes,no,yes,no,adnidod,120,20,tangent,no,120,[ 0.73913043],roc_auc,6.0
188,ward,ridge,yes,no,yes,no,adnidod,120,20,tangent,no,120,[ 0.73913043],roc_auc,6.0
189,ward,svc_l1,yes,no,yes,no,adnidod,120,21,correlation,no,120,[ 0.53411765],roc_auc,6.0
190,ward,svc_l2,yes,no,yes,no,adnidod,120,21,correlation,no,120,[ 0.58588235],roc_auc,6.0
191,ward,ridge,yes,no,yes,no,adnidod,120,21,correlation,no,120,[ 0.62117647],roc_auc,6.0
192,ward,svc_l1,yes,no,yes,no,adnidod,120,21,partial correlation,no,120,[ 0.57411765],roc_auc,6.0
193,ward,svc_l2,yes,no,yes,no,adnidod,120,21,partial correlation,no,120,[ 0.65882353],roc_auc,6.0
194,ward,ridge,yes,no,yes,no,adnidod,120,21,partial correlation,no,120,[ 0.66117647],roc_auc,6.0
195,ward,svc_l1,yes,no,yes,no,adnidod,120,21,tangent,no,120,[ 0.60235294],roc_auc,6.0
196,ward,svc_l2,yes,no,yes,no,adnidod,120,21,tangent,no,120,[ 0.72235294],roc_auc,6.0
197,ward,ridge,yes,no,yes,no,adnidod,120,21,tangent,no,120,[ 0.72235294],roc_auc,6.0
198,ward,svc_l1,yes,no,yes,no,adnidod,120,22,correlation,no,120,[ 0.51960784],roc_auc,6.0
199,ward,svc_l2,yes,no,yes,no,adnidod,120,22,correlation,no,120,[ 0.61764706],roc_auc,6.0
200,ward,ridge,yes,no,yes,no,adnidod,120,22,correlation,no,120,[ 0.58578431],roc_auc,6.0
201,ward,svc_l1,yes,no,yes,no,adnidod,120,22,partial correlation,no,120,[ 0.625],roc_auc,6.0
202,ward,svc_l2,yes,no,yes,no,adnidod,120,22,partial correlation,no,120,[ 0.70343137],roc_auc,6.0
203,ward,ridge,yes,no,yes,no,adnidod,120,22,partial correlation,no,120,[ 0.70588235],roc_auc,6.0
204,ward,svc_l1,yes,no,yes,no,adnidod,120,22,tangent,no,120,[ 0.73529412],roc_auc,6.0
205,ward,svc_l2,yes,no,yes,no,adnidod,120,22,tangent,no,120,[ 0.7254902],roc_auc,6.0
206,ward,ridge,yes,no,yes,no,adnidod,120,22,tangent,no,120,[ 0.72058824],roc_auc,6.0
207,ward,svc_l1,yes,no,yes,no,adnidod,120,23,correlation,no,120,[ 0.62444444],roc_auc,6.0
208,ward,svc_l2,yes,no,yes,no,adnidod,120,23,correlation,no,120,[ 0.66888889],roc_auc,6.0
209,ward,ridge,yes,no,yes,no,adnidod,120,23,correlation,no,120,[ 0.65111111],roc_auc,6.0
210,ward,svc_l1,yes,no,yes,no,adnidod,120,23,partial correlation,no,120,[ 0.60222222],roc_auc,6.0
211,ward,svc_l2,yes,no,yes,no,adnidod,120,23,partial correlation,no,120,[ 0.69111111],roc_auc,6.0
212,ward,ridge,yes,no,yes,no,adnidod,120,23,partial correlation,no,120,[ 0.69333333],roc_auc,6.0
213,ward,svc_l1,yes,no,yes,no,adnidod,120,23,tangent,no,120,[ 0.55777778],roc_auc,6.0
214,ward,svc_l2,yes,no,yes,no,adnidod,120,23,tangent,no,120,[ 0.59333333],roc_auc,6.0
215,ward,ridge,yes,no,yes,no,adnidod,120,23,tangent,no,120,[ 0.58888889],roc_auc,6.0
216,ward,svc_l1,yes,no,yes,no,adnidod,120,24,correlation,no,120,[ 0.69791667],roc_auc,6.0
217,ward,svc_l2,yes,no,yes,no,adnidod,120,24,correlation,no,120,[ 0.640625],roc_auc,6.0
218,ward,ridge,yes,no,yes,no,adnidod,120,24,correlation,no,120,[ 0.65104167],roc_auc,6.0
219,ward,svc_l1,yes,no,yes,no,adnidod,120,24,partial correlation,no,120,[ 0.57552083],roc_auc,6.0
220,ward,svc_l2,yes,no,yes,no,adnidod,120,24,partial correlation,no,120,[ 0.63802083],roc_auc,6.0
221,ward,ridge,yes,no,yes,no,adnidod,120,24,partial correlation,no,120,[ 0.63541667],roc_auc,6.0
222,ward,svc_l1,yes,no,yes,no,adnidod,120,24,tangent,no,120,[ 0.5390625],roc_auc,6.0
223,ward,svc_l2,yes,no,yes,no,adnidod,120,24,tangent,no,120,[ 0.66927083],roc_auc,6.0
224,ward,ridge,yes,no,yes,no,adnidod,120,24,tangent,no,120,[ 0.66666667],roc_auc,6.0
225,ward,svc_l1,yes,no,yes,no,adnidod,120,25,correlation,no,120,[ 0.65509259],roc_auc,6.0
226,ward,svc_l2,yes,no,yes,no,adnidod,120,25,correlation,no,120,[ 0.62037037],roc_auc,6.0
227,ward,ridge,yes,no,yes,no,adnidod,120,25,correlation,no,120,[ 0.59027778],roc_auc,6.0
228,ward,svc_l1,yes,no,yes,no,adnidod,120,25,partial correlation,no,120,[ 0.67824074],roc_auc,6.0
229,ward,svc_l2,yes,no,yes,no,adnidod,120,25,partial correlation,no,120,[ 0.75694444],roc_auc,6.0
230,ward,ridge,yes,no,yes,no,adnidod,120,25,partial correlation,no,120,[ 0.76157407],roc_auc,6.0
231,ward,svc_l1,yes,no,yes,no,adnidod,120,25,tangent,no,120,[ 0.55555556],roc_auc,6.0
232,ward,svc_l2,yes,no,yes,no,adnidod,120,25,tangent,no,120,[ 0.67592593],roc_auc,6.0
233,ward,ridge,yes,no,yes,no,adnidod,120,25,tangent,no,120,[ 0.67824074],roc_auc,6.0
234,ward,svc_l1,yes,no,yes,no,adnidod,120,26,correlation,no,120,[ 0.54244306],roc_auc,6.0
235,ward,svc_l2,yes,no,yes,no,adnidod,120,26,correlation,no,120,[ 0.57349896],roc_auc,6.0
236,ward,ridge,yes,no,yes,no,adnidod,120,26,correlation,no,120,[ 0.56728778],roc_auc,6.0
237,ward,svc_l1,yes,no,yes,no,adnidod,120,26,partial correlation,no,120,[ 0.59834369],roc_auc,6.0
238,ward,svc_l2,yes,no,yes,no,adnidod,120,26,partial correlation,no,120,[ 0.68322981],roc_auc,6.0
239,ward,ridge,yes,no,yes,no,adnidod,120,26,partial correlation,no,120,[ 0.68322981],roc_auc,6.0
240,ward,svc_l1,yes,no,yes,no,adnidod,120,26,tangent,no,120,[ 0.61283644],roc_auc,6.0
241,ward,svc_l2,yes,no,yes,no,adnidod,120,26,tangent,no,120,[ 0.66873706],roc_auc,6.0
242,ward,ridge,yes,no,yes,no,adnidod,120,26,tangent,no,120,[ 0.66459627],roc_auc,6.0
