,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
45,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,5,correlation,no,113,[ 0.51674641],roc_auc,6.0
46,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,5,correlation,no,113,[ 0.5645933],roc_auc,6.0
47,dictlearn,ridge,yes,no,yes,no,adnidod,60,5,correlation,no,113,[ 0.59808612],roc_auc,6.0
48,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,5,partial correlation,no,113,[ 0.65789474],roc_auc,6.0
49,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,5,partial correlation,no,113,[ 0.65789474],roc_auc,6.0
50,dictlearn,ridge,yes,no,yes,no,adnidod,60,5,partial correlation,no,113,[ 0.65789474],roc_auc,6.0
51,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,5,tangent,no,113,[ 0.6507177],roc_auc,6.0
52,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,5,tangent,no,113,[ 0.63157895],roc_auc,6.0
53,dictlearn,ridge,yes,no,yes,no,adnidod,60,5,tangent,no,113,[ 0.62679426],roc_auc,6.0
54,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,6,correlation,no,112,[ 0.57549858],roc_auc,6.0
55,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,6,correlation,no,112,[ 0.52706553],roc_auc,6.0
56,dictlearn,ridge,yes,no,yes,no,adnidod,60,6,correlation,no,112,[ 0.52706553],roc_auc,6.0
57,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,6,partial correlation,no,112,[ 0.57549858],roc_auc,6.0
58,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,6,partial correlation,no,112,[ 0.71509972],roc_auc,6.0
59,dictlearn,ridge,yes,no,yes,no,adnidod,60,6,partial correlation,no,112,[ 0.71509972],roc_auc,6.0
60,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,6,tangent,no,112,[ 0.57264957],roc_auc,6.0
61,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,6,tangent,no,112,[ 0.65527066],roc_auc,6.0
62,dictlearn,ridge,yes,no,yes,no,adnidod,60,6,tangent,no,112,[ 0.66096866],roc_auc,6.0
63,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,7,correlation,no,112,[ 0.71497585],roc_auc,6.0
64,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,7,correlation,no,112,[ 0.59661836],roc_auc,6.0
65,dictlearn,ridge,yes,no,yes,no,adnidod,60,7,correlation,no,112,[ 0.5942029],roc_auc,6.0
66,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,7,partial correlation,no,112,[ 0.42270531],roc_auc,6.0
67,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,7,partial correlation,no,112,[ 0.74879227],roc_auc,6.0
68,dictlearn,ridge,yes,no,yes,no,adnidod,60,7,partial correlation,no,112,[ 0.75362319],roc_auc,6.0
69,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,7,tangent,no,112,[ 0.72463768],roc_auc,6.0
70,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,7,tangent,no,112,[ 0.79468599],roc_auc,6.0
71,dictlearn,ridge,yes,no,yes,no,adnidod,60,7,tangent,no,112,[ 0.79468599],roc_auc,6.0
72,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,8,correlation,no,112,[ 0.57298475],roc_auc,6.0
73,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,8,correlation,no,112,[ 0.55991285],roc_auc,6.0
74,dictlearn,ridge,yes,no,yes,no,adnidod,60,8,correlation,no,112,[ 0.5708061],roc_auc,6.0
