,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
0,ward,svc_l1,yes,no,yes,no,adnidod,200,0,correlation,no,120,[ 0.58947368],roc_auc,6.0
1,ward,svc_l2,yes,no,yes,no,adnidod,200,0,correlation,no,120,[ 0.63368421],roc_auc,6.0
2,ward,ridge,yes,no,yes,no,adnidod,200,0,correlation,no,120,[ 0.62315789],roc_auc,6.0
3,ward,svc_l1,yes,no,yes,no,adnidod,200,0,partial correlation,no,120,[ 0.62105263],roc_auc,6.0
4,ward,svc_l2,yes,no,yes,no,adnidod,200,0,partial correlation,no,120,[ 0.76421053],roc_auc,6.0
5,ward,ridge,yes,no,yes,no,adnidod,200,0,partial correlation,no,120,[ 0.75789474],roc_auc,6.0
6,ward,svc_l1,yes,no,yes,no,adnidod,200,0,tangent,no,120,[ 0.70315789],roc_auc,6.0
7,ward,svc_l2,yes,no,yes,no,adnidod,200,0,tangent,no,120,[ 0.70315789],roc_auc,6.0
8,ward,ridge,yes,no,yes,no,adnidod,200,0,tangent,no,120,[ 0.70105263],roc_auc,6.0
9,ward,svc_l1,yes,no,yes,no,adnidod,200,1,correlation,no,120,[ 0.52731092],roc_auc,6.0
10,ward,svc_l2,yes,no,yes,no,adnidod,200,1,correlation,no,120,[ 0.49369748],roc_auc,6.0
11,ward,ridge,yes,no,yes,no,adnidod,200,1,correlation,no,120,[ 0.48739496],roc_auc,6.0
12,ward,svc_l1,yes,no,yes,no,adnidod,200,1,partial correlation,no,120,[ 0.34663866],roc_auc,6.0
13,ward,svc_l2,yes,no,yes,no,adnidod,200,1,partial correlation,no,120,[ 0.35084034],roc_auc,6.0
14,ward,ridge,yes,no,yes,no,adnidod,200,1,partial correlation,no,120,[ 0.35294118],roc_auc,6.0
15,ward,svc_l1,yes,no,yes,no,adnidod,200,1,tangent,no,120,[ 0.55042017],roc_auc,6.0
16,ward,svc_l2,yes,no,yes,no,adnidod,200,1,tangent,no,120,[ 0.37815126],roc_auc,6.0
17,ward,ridge,yes,no,yes,no,adnidod,200,1,tangent,no,120,[ 0.3802521],roc_auc,6.0
18,ward,svc_l1,yes,no,yes,no,adnidod,200,2,correlation,no,120,[ 0.6716792],roc_auc,6.0
19,ward,svc_l2,yes,no,yes,no,adnidod,200,2,correlation,no,120,[ 0.74937343],roc_auc,6.0
20,ward,ridge,yes,no,yes,no,adnidod,200,2,correlation,no,120,[ 0.75438596],roc_auc,6.0
21,ward,svc_l1,yes,no,yes,no,adnidod,200,2,partial correlation,no,120,[ 0.64411028],roc_auc,6.0
22,ward,svc_l2,yes,no,yes,no,adnidod,200,2,partial correlation,no,120,[ 0.71679198],roc_auc,6.0
23,ward,ridge,yes,no,yes,no,adnidod,200,2,partial correlation,no,120,[ 0.71679198],roc_auc,6.0
24,ward,svc_l1,yes,no,yes,no,adnidod,200,2,tangent,no,120,[ 0.61403509],roc_auc,6.0
25,ward,svc_l2,yes,no,yes,no,adnidod,200,2,tangent,no,120,[ 0.73934837],roc_auc,6.0
26,ward,ridge,yes,no,yes,no,adnidod,200,2,tangent,no,120,[ 0.73433584],roc_auc,6.0
27,ward,svc_l1,yes,no,yes,no,adnidod,200,3,correlation,no,120,[ 0.87301587],roc_auc,6.0
28,ward,svc_l2,yes,no,yes,no,adnidod,200,3,correlation,no,120,[ 0.82312925],roc_auc,6.0
29,ward,ridge,yes,no,yes,no,adnidod,200,3,correlation,no,120,[ 0.81179138],roc_auc,6.0
30,ward,svc_l1,yes,no,yes,no,adnidod,200,3,partial correlation,no,120,[ 0.5260771],roc_auc,6.0
31,ward,svc_l2,yes,no,yes,no,adnidod,200,3,partial correlation,no,120,[ 0.64399093],roc_auc,6.0
32,ward,ridge,yes,no,yes,no,adnidod,200,3,partial correlation,no,120,[ 0.64399093],roc_auc,6.0
33,ward,svc_l1,yes,no,yes,no,adnidod,200,3,tangent,no,120,[ 0.4739229],roc_auc,6.0
34,ward,svc_l2,yes,no,yes,no,adnidod,200,3,tangent,no,120,[ 0.7414966],roc_auc,6.0
35,ward,ridge,yes,no,yes,no,adnidod,200,3,tangent,no,120,[ 0.73922902],roc_auc,6.0
36,ward,svc_l1,yes,no,yes,no,adnidod,200,4,correlation,no,120,[ 0.72470588],roc_auc,6.0
37,ward,svc_l2,yes,no,yes,no,adnidod,200,4,correlation,no,120,[ 0.67764706],roc_auc,6.0
38,ward,ridge,yes,no,yes,no,adnidod,200,4,correlation,no,120,[ 0.67529412],roc_auc,6.0
39,ward,svc_l1,yes,no,yes,no,adnidod,200,4,partial correlation,no,120,[ 0.62352941],roc_auc,6.0
40,ward,svc_l2,yes,no,yes,no,adnidod,200,4,partial correlation,no,120,[ 0.59529412],roc_auc,6.0
41,ward,ridge,yes,no,yes,no,adnidod,200,4,partial correlation,no,120,[ 0.59529412],roc_auc,6.0
42,ward,svc_l1,yes,no,yes,no,adnidod,200,4,tangent,no,120,[ 0.54588235],roc_auc,6.0
43,ward,svc_l2,yes,no,yes,no,adnidod,200,4,tangent,no,120,[ 0.64470588],roc_auc,6.0
44,ward,ridge,yes,no,yes,no,adnidod,200,4,tangent,no,120,[ 0.64941176],roc_auc,6.0
45,ward,svc_l1,yes,no,yes,no,adnidod,200,5,correlation,no,120,[ 0.47368421],roc_auc,6.0
46,ward,svc_l2,yes,no,yes,no,adnidod,200,5,correlation,no,120,[ 0.50239234],roc_auc,6.0
47,ward,ridge,yes,no,yes,no,adnidod,200,5,correlation,no,120,[ 0.50717703],roc_auc,6.0
48,ward,svc_l1,yes,no,yes,no,adnidod,200,5,partial correlation,no,120,[ 0.44497608],roc_auc,6.0
49,ward,svc_l2,yes,no,yes,no,adnidod,200,5,partial correlation,no,120,[ 0.6076555],roc_auc,6.0
50,ward,ridge,yes,no,yes,no,adnidod,200,5,partial correlation,no,120,[ 0.61004785],roc_auc,6.0
51,ward,svc_l1,yes,no,yes,no,adnidod,200,5,tangent,no,120,[ 0.51196172],roc_auc,6.0
52,ward,svc_l2,yes,no,yes,no,adnidod,200,5,tangent,no,120,[ 0.6507177],roc_auc,6.0
53,ward,ridge,yes,no,yes,no,adnidod,200,5,tangent,no,120,[ 0.65311005],roc_auc,6.0
54,ward,svc_l1,yes,no,yes,no,adnidod,200,6,correlation,no,120,[ 0.55270655],roc_auc,6.0
