,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
47,ica,ridge,yes,no,yes,no,adnidod,60,5,correlation,no,106,[ 0.67942584],roc_auc,6.0
48,ica,svc_l1,yes,no,yes,no,adnidod,60,5,partial correlation,no,106,[ 0.48086124],roc_auc,6.0
49,ica,svc_l2,yes,no,yes,no,adnidod,60,5,partial correlation,no,106,[ 0.61004785],roc_auc,6.0
50,ica,ridge,yes,no,yes,no,adnidod,60,5,partial correlation,no,106,[ 0.61004785],roc_auc,6.0
51,ica,svc_l1,yes,no,yes,no,adnidod,60,5,tangent,no,106,[ 0.5],roc_auc,6.0
52,ica,svc_l2,yes,no,yes,no,adnidod,60,5,tangent,no,106,[ 0.62440191],roc_auc,6.0
53,ica,ridge,yes,no,yes,no,adnidod,60,5,tangent,no,106,[ 0.62440191],roc_auc,6.0
54,ica,svc_l1,yes,no,yes,no,adnidod,60,6,correlation,no,109,[ 0.6011396],roc_auc,6.0
55,ica,svc_l2,yes,no,yes,no,adnidod,60,6,correlation,no,109,[ 0.47863248],roc_auc,6.0
56,ica,ridge,yes,no,yes,no,adnidod,60,6,correlation,no,109,[ 0.44444444],roc_auc,6.0
57,ica,svc_l1,yes,no,yes,no,adnidod,60,6,partial correlation,no,109,[ 0.67236467],roc_auc,6.0
58,ica,svc_l2,yes,no,yes,no,adnidod,60,6,partial correlation,no,109,[ 0.67236467],roc_auc,6.0
59,ica,ridge,yes,no,yes,no,adnidod,60,6,partial correlation,no,109,[ 0.67806268],roc_auc,6.0
60,ica,svc_l1,yes,no,yes,no,adnidod,60,6,tangent,no,109,[ 0.61538462],roc_auc,6.0
61,ica,svc_l2,yes,no,yes,no,adnidod,60,6,tangent,no,109,[ 0.60968661],roc_auc,6.0
62,ica,ridge,yes,no,yes,no,adnidod,60,6,tangent,no,109,[ 0.6011396],roc_auc,6.0
63,ica,svc_l1,yes,no,yes,no,adnidod,60,7,correlation,no,112,[ 0.54589372],roc_auc,6.0
64,ica,svc_l2,yes,no,yes,no,adnidod,60,7,correlation,no,112,[ 0.57971014],roc_auc,6.0
65,ica,ridge,yes,no,yes,no,adnidod,60,7,correlation,no,112,[ 0.60386473],roc_auc,6.0
66,ica,svc_l1,yes,no,yes,no,adnidod,60,7,partial correlation,no,112,[ 0.54830918],roc_auc,6.0
67,ica,svc_l2,yes,no,yes,no,adnidod,60,7,partial correlation,no,112,[ 0.7173913],roc_auc,6.0
68,ica,ridge,yes,no,yes,no,adnidod,60,7,partial correlation,no,112,[ 0.71980676],roc_auc,6.0
69,ica,svc_l1,yes,no,yes,no,adnidod,60,7,tangent,no,112,[ 0.49033816],roc_auc,6.0
70,ica,svc_l2,yes,no,yes,no,adnidod,60,7,tangent,no,112,[ 0.74879227],roc_auc,6.0
71,ica,ridge,yes,no,yes,no,adnidod,60,7,tangent,no,112,[ 0.74637681],roc_auc,6.0
72,ica,svc_l1,yes,no,yes,no,adnidod,60,8,correlation,no,110,[ 0.60130719],roc_auc,6.0
73,ica,svc_l2,yes,no,yes,no,adnidod,60,8,correlation,no,110,[ 0.75381264],roc_auc,6.0
74,ica,ridge,yes,no,yes,no,adnidod,60,8,correlation,no,110,[ 0.74509804],roc_auc,6.0
75,ica,svc_l1,yes,no,yes,no,adnidod,60,8,partial correlation,no,110,[ 0.61002179],roc_auc,6.0
76,ica,svc_l2,yes,no,yes,no,adnidod,60,8,partial correlation,no,110,[ 0.65359477],roc_auc,6.0
77,ica,ridge,yes,no,yes,no,adnidod,60,8,partial correlation,no,110,[ 0.65359477],roc_auc,6.0
78,ica,svc_l1,yes,no,yes,no,adnidod,60,8,tangent,no,110,[ 0.64052288],roc_auc,6.0
79,ica,svc_l2,yes,no,yes,no,adnidod,60,8,tangent,no,110,[ 0.7211329],roc_auc,6.0
80,ica,ridge,yes,no,yes,no,adnidod,60,8,tangent,no,110,[ 0.7254902],roc_auc,6.0
81,ica,svc_l1,yes,no,yes,no,adnidod,60,9,correlation,no,110,[ 0.59962406],roc_auc,6.0
82,ica,svc_l2,yes,no,yes,no,adnidod,60,9,correlation,no,110,[ 0.58646617],roc_auc,6.0
83,ica,ridge,yes,no,yes,no,adnidod,60,9,correlation,no,110,[ 0.59398496],roc_auc,6.0
84,ica,svc_l1,yes,no,yes,no,adnidod,60,9,partial correlation,no,110,[ 0.77443609],roc_auc,6.0
85,ica,svc_l2,yes,no,yes,no,adnidod,60,9,partial correlation,no,110,[ 0.66917293],roc_auc,6.0
86,ica,ridge,yes,no,yes,no,adnidod,60,9,partial correlation,no,110,[ 0.66917293],roc_auc,6.0
87,ica,svc_l1,yes,no,yes,no,adnidod,60,9,tangent,no,110,[ 0.69924812],roc_auc,6.0
88,ica,svc_l2,yes,no,yes,no,adnidod,60,9,tangent,no,110,[ 0.68233083],roc_auc,6.0
89,ica,ridge,yes,no,yes,no,adnidod,60,9,tangent,no,110,[ 0.68421053],roc_auc,6.0
90,ica,svc_l1,yes,no,yes,no,adnidod,60,10,correlation,no,115,[ 0.55417957],roc_auc,6.0
91,ica,svc_l2,yes,no,yes,no,adnidod,60,10,correlation,no,115,[ 0.52012384],roc_auc,6.0
92,ica,ridge,yes,no,yes,no,adnidod,60,10,correlation,no,115,[ 0.52012384],roc_auc,6.0
93,ica,svc_l1,yes,no,yes,no,adnidod,60,10,partial correlation,no,115,[ 0.60681115],roc_auc,6.0
94,ica,svc_l2,yes,no,yes,no,adnidod,60,10,partial correlation,no,115,[ 0.70278638],roc_auc,6.0
95,ica,ridge,yes,no,yes,no,adnidod,60,10,partial correlation,no,115,[ 0.70278638],roc_auc,6.0
96,ica,svc_l1,yes,no,yes,no,adnidod,60,10,tangent,no,115,[ 0.53250774],roc_auc,6.0
97,ica,svc_l2,yes,no,yes,no,adnidod,60,10,tangent,no,115,[ 0.6749226],roc_auc,6.0
98,ica,ridge,yes,no,yes,no,adnidod,60,10,tangent,no,115,[ 0.6749226],roc_auc,6.0
99,ica,svc_l1,yes,no,yes,no,adnidod,60,11,correlation,no,121,[ 0.61471861],roc_auc,6.0
100,ica,svc_l2,yes,no,yes,no,adnidod,60,11,correlation,no,121,[ 0.66233766],roc_auc,6.0
101,ica,ridge,yes,no,yes,no,adnidod,60,11,correlation,no,121,[ 0.66450216],roc_auc,6.0
102,ica,svc_l1,yes,no,yes,no,adnidod,60,11,partial correlation,no,121,[ 0.60822511],roc_auc,6.0
103,ica,svc_l2,yes,no,yes,no,adnidod,60,11,partial correlation,no,121,[ 0.72943723],roc_auc,6.0
104,ica,ridge,yes,no,yes,no,adnidod,60,11,partial correlation,no,121,[ 0.72943723],roc_auc,6.0
105,ica,svc_l1,yes,no,yes,no,adnidod,60,11,tangent,no,121,[ 0.62554113],roc_auc,6.0
106,ica,svc_l2,yes,no,yes,no,adnidod,60,11,tangent,no,121,[ 0.72294372],roc_auc,6.0
107,ica,ridge,yes,no,yes,no,adnidod,60,11,tangent,no,121,[ 0.72077922],roc_auc,6.0
108,ica,svc_l1,yes,no,yes,no,adnidod,60,12,correlation,no,110,[ 0.4425],roc_auc,6.0
109,ica,svc_l2,yes,no,yes,no,adnidod,60,12,correlation,no,110,[ 0.4075],roc_auc,6.0
110,ica,ridge,yes,no,yes,no,adnidod,60,12,correlation,no,110,[ 0.4125],roc_auc,6.0
111,ica,svc_l1,yes,no,yes,no,adnidod,60,12,partial correlation,no,110,[ 0.555],roc_auc,6.0
112,ica,svc_l2,yes,no,yes,no,adnidod,60,12,partial correlation,no,110,[ 0.64],roc_auc,6.0
113,ica,ridge,yes,no,yes,no,adnidod,60,12,partial correlation,no,110,[ 0.6425],roc_auc,6.0
114,ica,svc_l1,yes,no,yes,no,adnidod,60,12,tangent,no,110,[ 0.535],roc_auc,6.0
115,ica,svc_l2,yes,no,yes,no,adnidod,60,12,tangent,no,110,[ 0.5925],roc_auc,6.0
116,ica,ridge,yes,no,yes,no,adnidod,60,12,tangent,no,110,[ 0.59],roc_auc,6.0
117,ica,svc_l1,yes,no,yes,no,adnidod,60,13,correlation,no,109,[ 0.67149758],roc_auc,6.0
118,ica,svc_l2,yes,no,yes,no,adnidod,60,13,correlation,no,109,[ 0.57487923],roc_auc,6.0
119,ica,ridge,yes,no,yes,no,adnidod,60,13,correlation,no,109,[ 0.57004831],roc_auc,6.0
120,ica,svc_l1,yes,no,yes,no,adnidod,60,13,partial correlation,no,109,[ 0.61352657],roc_auc,6.0
121,ica,svc_l2,yes,no,yes,no,adnidod,60,13,partial correlation,no,109,[ 0.76086957],roc_auc,6.0
122,ica,ridge,yes,no,yes,no,adnidod,60,13,partial correlation,no,109,[ 0.75845411],roc_auc,6.0
123,ica,svc_l1,yes,no,yes,no,adnidod,60,13,tangent,no,109,[ 0.75603865],roc_auc,6.0
124,ica,svc_l2,yes,no,yes,no,adnidod,60,13,tangent,no,109,[ 0.68599034],roc_auc,6.0
125,ica,ridge,yes,no,yes,no,adnidod,60,13,tangent,no,109,[ 0.68357488],roc_auc,6.0
126,ica,svc_l1,yes,no,yes,no,adnidod,60,14,correlation,no,110,[ 0.47826087],roc_auc,6.0
127,ica,svc_l2,yes,no,yes,no,adnidod,60,14,correlation,no,110,[ 0.3657289],roc_auc,6.0
128,ica,ridge,yes,no,yes,no,adnidod,60,14,correlation,no,110,[ 0.3657289],roc_auc,6.0
129,ica,svc_l1,yes,no,yes,no,adnidod,60,14,partial correlation,no,110,[ 0.70332481],roc_auc,6.0
130,ica,svc_l2,yes,no,yes,no,adnidod,60,14,partial correlation,no,110,[ 0.52429668],roc_auc,6.0
131,ica,ridge,yes,no,yes,no,adnidod,60,14,partial correlation,no,110,[ 0.53196931],roc_auc,6.0
132,ica,svc_l1,yes,no,yes,no,adnidod,60,14,tangent,no,110,[ 0.50639386],roc_auc,6.0
133,ica,svc_l2,yes,no,yes,no,adnidod,60,14,tangent,no,110,[ 0.54731458],roc_auc,6.0
134,ica,ridge,yes,no,yes,no,adnidod,60,14,tangent,no,110,[ 0.54731458],roc_auc,6.0
135,ica,svc_l1,yes,no,yes,no,adnidod,60,15,correlation,no,114,[ 0.46428571],roc_auc,6.0
136,ica,svc_l2,yes,no,yes,no,adnidod,60,15,correlation,no,114,[ 0.5218254],roc_auc,6.0
137,ica,ridge,yes,no,yes,no,adnidod,60,15,correlation,no,114,[ 0.5297619],roc_auc,6.0
138,ica,svc_l1,yes,no,yes,no,adnidod,60,15,partial correlation,no,114,[ 0.63690476],roc_auc,6.0
139,ica,svc_l2,yes,no,yes,no,adnidod,60,15,partial correlation,no,114,[ 0.59126984],roc_auc,6.0
140,ica,ridge,yes,no,yes,no,adnidod,60,15,partial correlation,no,114,[ 0.58928571],roc_auc,6.0
141,ica,svc_l1,yes,no,yes,no,adnidod,60,15,tangent,no,114,[ 0.55357143],roc_auc,6.0
142,ica,svc_l2,yes,no,yes,no,adnidod,60,15,tangent,no,114,[ 0.62103175],roc_auc,6.0
143,ica,ridge,yes,no,yes,no,adnidod,60,15,tangent,no,114,[ 0.61706349],roc_auc,6.0
144,ica,svc_l1,yes,no,yes,no,adnidod,60,16,correlation,no,106,[ 0.538],roc_auc,6.0
145,ica,svc_l2,yes,no,yes,no,adnidod,60,16,correlation,no,106,[ 0.516],roc_auc,6.0
146,ica,ridge,yes,no,yes,no,adnidod,60,16,correlation,no,106,[ 0.528],roc_auc,6.0
147,ica,svc_l1,yes,no,yes,no,adnidod,60,16,partial correlation,no,106,[ 0.534],roc_auc,6.0
148,ica,svc_l2,yes,no,yes,no,adnidod,60,16,partial correlation,no,106,[ 0.608],roc_auc,6.0
149,ica,ridge,yes,no,yes,no,adnidod,60,16,partial correlation,no,106,[ 0.61],roc_auc,6.0
150,ica,svc_l1,yes,no,yes,no,adnidod,60,16,tangent,no,106,[ 0.444],roc_auc,6.0
151,ica,svc_l2,yes,no,yes,no,adnidod,60,16,tangent,no,106,[ 0.566],roc_auc,6.0
152,ica,ridge,yes,no,yes,no,adnidod,60,16,tangent,no,106,[ 0.564],roc_auc,6.0
153,ica,svc_l1,yes,no,yes,no,adnidod,60,17,correlation,no,119,[ 0.62315789],roc_auc,6.0
154,ica,svc_l2,yes,no,yes,no,adnidod,60,17,correlation,no,119,[ 0.65894737],roc_auc,6.0
155,ica,ridge,yes,no,yes,no,adnidod,60,17,correlation,no,119,[ 0.68],roc_auc,6.0
