,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
0,ward,svc_l1,yes,no,yes,no,adnidod,150,0,correlation,no,120,[ 0.56631579],roc_auc,6.0
1,ward,svc_l2,yes,no,yes,no,adnidod,150,0,correlation,no,120,[ 0.63789474],roc_auc,6.0
2,ward,ridge,yes,no,yes,no,adnidod,150,0,correlation,no,120,[ 0.62105263],roc_auc,6.0
3,ward,svc_l1,yes,no,yes,no,adnidod,150,0,partial correlation,no,120,[ 0.58947368],roc_auc,6.0
4,ward,svc_l2,yes,no,yes,no,adnidod,150,0,partial correlation,no,120,[ 0.77263158],roc_auc,6.0
5,ward,ridge,yes,no,yes,no,adnidod,150,0,partial correlation,no,120,[ 0.76842105],roc_auc,6.0
6,ward,svc_l1,yes,no,yes,no,adnidod,150,0,tangent,no,120,[ 0.64842105],roc_auc,6.0
7,ward,svc_l2,yes,no,yes,no,adnidod,150,0,tangent,no,120,[ 0.69684211],roc_auc,6.0
8,ward,ridge,yes,no,yes,no,adnidod,150,0,tangent,no,120,[ 0.70105263],roc_auc,6.0
9,ward,svc_l1,yes,no,yes,no,adnidod,150,1,correlation,no,120,[ 0.53781513],roc_auc,6.0
10,ward,svc_l2,yes,no,yes,no,adnidod,150,1,correlation,no,120,[ 0.50630252],roc_auc,6.0
11,ward,ridge,yes,no,yes,no,adnidod,150,1,correlation,no,120,[ 0.48529412],roc_auc,6.0
12,ward,svc_l1,yes,no,yes,no,adnidod,150,1,partial correlation,no,120,[ 0.43907563],roc_auc,6.0
13,ward,svc_l2,yes,no,yes,no,adnidod,150,1,partial correlation,no,120,[ 0.41176471],roc_auc,6.0
14,ward,ridge,yes,no,yes,no,adnidod,150,1,partial correlation,no,120,[ 0.42016807],roc_auc,6.0
15,ward,svc_l1,yes,no,yes,no,adnidod,150,1,tangent,no,120,[ 0.36134454],roc_auc,6.0
16,ward,svc_l2,yes,no,yes,no,adnidod,150,1,tangent,no,120,[ 0.40756303],roc_auc,6.0
17,ward,ridge,yes,no,yes,no,adnidod,150,1,tangent,no,120,[ 0.40756303],roc_auc,6.0
18,ward,svc_l1,yes,no,yes,no,adnidod,150,2,correlation,no,120,[ 0.61904762],roc_auc,6.0
19,ward,svc_l2,yes,no,yes,no,adnidod,150,2,correlation,no,120,[ 0.69674185],roc_auc,6.0
20,ward,ridge,yes,no,yes,no,adnidod,150,2,correlation,no,120,[ 0.67669173],roc_auc,6.0
21,ward,svc_l1,yes,no,yes,no,adnidod,150,2,partial correlation,no,120,[ 0.57894737],roc_auc,6.0
22,ward,svc_l2,yes,no,yes,no,adnidod,150,2,partial correlation,no,120,[ 0.81453634],roc_auc,6.0
23,ward,ridge,yes,no,yes,no,adnidod,150,2,partial correlation,no,120,[ 0.80952381],roc_auc,6.0
24,ward,svc_l1,yes,no,yes,no,adnidod,150,2,tangent,no,120,[ 0.69423559],roc_auc,6.0
25,ward,svc_l2,yes,no,yes,no,adnidod,150,2,tangent,no,120,[ 0.7518797],roc_auc,6.0
26,ward,ridge,yes,no,yes,no,adnidod,150,2,tangent,no,120,[ 0.74185464],roc_auc,6.0
27,ward,svc_l1,yes,no,yes,no,adnidod,150,3,correlation,no,120,[ 0.76870748],roc_auc,6.0
28,ward,svc_l2,yes,no,yes,no,adnidod,150,3,correlation,no,120,[ 0.82312925],roc_auc,6.0
29,ward,ridge,yes,no,yes,no,adnidod,150,3,correlation,no,120,[ 0.82086168],roc_auc,6.0
30,ward,svc_l1,yes,no,yes,no,adnidod,150,3,partial correlation,no,120,[ 0.45578231],roc_auc,6.0
31,ward,svc_l2,yes,no,yes,no,adnidod,150,3,partial correlation,no,120,[ 0.61904762],roc_auc,6.0
32,ward,ridge,yes,no,yes,no,adnidod,150,3,partial correlation,no,120,[ 0.62131519],roc_auc,6.0
33,ward,svc_l1,yes,no,yes,no,adnidod,150,3,tangent,no,120,[ 0.62358277],roc_auc,6.0
34,ward,svc_l2,yes,no,yes,no,adnidod,150,3,tangent,no,120,[ 0.70294785],roc_auc,6.0
35,ward,ridge,yes,no,yes,no,adnidod,150,3,tangent,no,120,[ 0.71428571],roc_auc,6.0
36,ward,svc_l1,yes,no,yes,no,adnidod,150,4,correlation,no,120,[ 0.67058824],roc_auc,6.0
37,ward,svc_l2,yes,no,yes,no,adnidod,150,4,correlation,no,120,[ 0.64941176],roc_auc,6.0
38,ward,ridge,yes,no,yes,no,adnidod,150,4,correlation,no,120,[ 0.65176471],roc_auc,6.0
39,ward,svc_l1,yes,no,yes,no,adnidod,150,4,partial correlation,no,120,[ 0.58352941],roc_auc,6.0
40,ward,svc_l2,yes,no,yes,no,adnidod,150,4,partial correlation,no,120,[ 0.70352941],roc_auc,6.0
41,ward,ridge,yes,no,yes,no,adnidod,150,4,partial correlation,no,120,[ 0.70117647],roc_auc,6.0
42,ward,svc_l1,yes,no,yes,no,adnidod,150,4,tangent,no,120,[ 0.66352941],roc_auc,6.0
43,ward,svc_l2,yes,no,yes,no,adnidod,150,4,tangent,no,120,[ 0.68],roc_auc,6.0
44,ward,ridge,yes,no,yes,no,adnidod,150,4,tangent,no,120,[ 0.68],roc_auc,6.0
45,ward,svc_l1,yes,no,yes,no,adnidod,150,5,correlation,no,120,[ 0.59090909],roc_auc,6.0
46,ward,svc_l2,yes,no,yes,no,adnidod,150,5,correlation,no,120,[ 0.49521531],roc_auc,6.0
47,ward,ridge,yes,no,yes,no,adnidod,150,5,correlation,no,120,[ 0.5215311],roc_auc,6.0
48,ward,svc_l1,yes,no,yes,no,adnidod,150,5,partial correlation,no,120,[ 0.50717703],roc_auc,6.0
49,ward,svc_l2,yes,no,yes,no,adnidod,150,5,partial correlation,no,120,[ 0.60047847],roc_auc,6.0
50,ward,ridge,yes,no,yes,no,adnidod,150,5,partial correlation,no,120,[ 0.60526316],roc_auc,6.0
51,ward,svc_l1,yes,no,yes,no,adnidod,150,5,tangent,no,120,[ 0.50239234],roc_auc,6.0
52,ward,svc_l2,yes,no,yes,no,adnidod,150,5,tangent,no,120,[ 0.61483254],roc_auc,6.0
53,ward,ridge,yes,no,yes,no,adnidod,150,5,tangent,no,120,[ 0.61722488],roc_auc,6.0
54,ward,svc_l1,yes,no,yes,no,adnidod,150,6,correlation,no,120,[ 0.59259259],roc_auc,6.0
55,ward,svc_l2,yes,no,yes,no,adnidod,150,6,correlation,no,120,[ 0.65811966],roc_auc,6.0
56,ward,ridge,yes,no,yes,no,adnidod,150,6,correlation,no,120,[ 0.64672365],roc_auc,6.0
57,ward,svc_l1,yes,no,yes,no,adnidod,150,6,partial correlation,no,120,[ 0.53846154],roc_auc,6.0
58,ward,svc_l2,yes,no,yes,no,adnidod,150,6,partial correlation,no,120,[ 0.6039886],roc_auc,6.0
59,ward,ridge,yes,no,yes,no,adnidod,150,6,partial correlation,no,120,[ 0.60683761],roc_auc,6.0
60,ward,svc_l1,yes,no,yes,no,adnidod,150,6,tangent,no,120,[ 0.51282051],roc_auc,6.0
61,ward,svc_l2,yes,no,yes,no,adnidod,150,6,tangent,no,120,[ 0.64387464],roc_auc,6.0
