,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
46,kmeans,svc_l2,yes,no,yes,no,adnidod,80,5,correlation,no,120,[ 0.45454545],roc_auc,6.0
47,kmeans,ridge,yes,no,yes,no,adnidod,80,5,correlation,no,120,[ 0.49282297],roc_auc,6.0
48,kmeans,svc_l1,yes,no,yes,no,adnidod,80,5,partial correlation,no,120,[ 0.58133971],roc_auc,6.0
49,kmeans,svc_l2,yes,no,yes,no,adnidod,80,5,partial correlation,no,120,[ 0.56220096],roc_auc,6.0
50,kmeans,ridge,yes,no,yes,no,adnidod,80,5,partial correlation,no,120,[ 0.55980861],roc_auc,6.0
51,kmeans,svc_l1,yes,no,yes,no,adnidod,80,5,tangent,no,120,[ 0.70334928],roc_auc,6.0
52,kmeans,svc_l2,yes,no,yes,no,adnidod,80,5,tangent,no,120,[ 0.66028708],roc_auc,6.0
53,kmeans,ridge,yes,no,yes,no,adnidod,80,5,tangent,no,120,[ 0.6507177],roc_auc,6.0
54,kmeans,svc_l1,yes,no,yes,no,adnidod,80,6,correlation,no,120,[ 0.60683761],roc_auc,6.0
55,kmeans,svc_l2,yes,no,yes,no,adnidod,80,6,correlation,no,120,[ 0.63247863],roc_auc,6.0
56,kmeans,ridge,yes,no,yes,no,adnidod,80,6,correlation,no,120,[ 0.58404558],roc_auc,6.0
57,kmeans,svc_l1,yes,no,yes,no,adnidod,80,6,partial correlation,no,120,[ 0.51851852],roc_auc,6.0
58,kmeans,svc_l2,yes,no,yes,no,adnidod,80,6,partial correlation,no,120,[ 0.67236467],roc_auc,6.0
59,kmeans,ridge,yes,no,yes,no,adnidod,80,6,partial correlation,no,120,[ 0.67521368],roc_auc,6.0
60,kmeans,svc_l1,yes,no,yes,no,adnidod,80,6,tangent,no,120,[ 0.52136752],roc_auc,6.0
61,kmeans,svc_l2,yes,no,yes,no,adnidod,80,6,tangent,no,120,[ 0.67806268],roc_auc,6.0
62,kmeans,ridge,yes,no,yes,no,adnidod,80,6,tangent,no,120,[ 0.67806268],roc_auc,6.0
63,kmeans,svc_l1,yes,no,yes,no,adnidod,80,7,correlation,no,120,[ 0.56280193],roc_auc,6.0
64,kmeans,svc_l2,yes,no,yes,no,adnidod,80,7,correlation,no,120,[ 0.50483092],roc_auc,6.0
65,kmeans,ridge,yes,no,yes,no,adnidod,80,7,correlation,no,120,[ 0.53623188],roc_auc,6.0
66,kmeans,svc_l1,yes,no,yes,no,adnidod,80,7,partial correlation,no,120,[ 0.76328502],roc_auc,6.0
67,kmeans,svc_l2,yes,no,yes,no,adnidod,80,7,partial correlation,no,120,[ 0.72222222],roc_auc,6.0
68,kmeans,ridge,yes,no,yes,no,adnidod,80,7,partial correlation,no,120,[ 0.72222222],roc_auc,6.0
69,kmeans,svc_l1,yes,no,yes,no,adnidod,80,7,tangent,no,120,[ 0.73671498],roc_auc,6.0
70,kmeans,svc_l2,yes,no,yes,no,adnidod,80,7,tangent,no,120,[ 0.71980676],roc_auc,6.0
71,kmeans,ridge,yes,no,yes,no,adnidod,80,7,tangent,no,120,[ 0.72222222],roc_auc,6.0
72,kmeans,svc_l1,yes,no,yes,no,adnidod,80,8,correlation,no,120,[ 0.69281046],roc_auc,6.0
73,kmeans,svc_l2,yes,no,yes,no,adnidod,80,8,correlation,no,120,[ 0.69934641],roc_auc,6.0
74,kmeans,ridge,yes,no,yes,no,adnidod,80,8,correlation,no,120,[ 0.68409586],roc_auc,6.0
75,kmeans,svc_l1,yes,no,yes,no,adnidod,80,8,partial correlation,no,120,[ 0.66013072],roc_auc,6.0
76,kmeans,svc_l2,yes,no,yes,no,adnidod,80,8,partial correlation,no,120,[ 0.63834423],roc_auc,6.0
77,kmeans,ridge,yes,no,yes,no,adnidod,80,8,partial correlation,no,120,[ 0.63834423],roc_auc,6.0
78,kmeans,svc_l1,yes,no,yes,no,adnidod,80,8,tangent,no,120,[ 0.708061],roc_auc,6.0
79,kmeans,svc_l2,yes,no,yes,no,adnidod,80,8,tangent,no,120,[ 0.69063181],roc_auc,6.0
80,kmeans,ridge,yes,no,yes,no,adnidod,80,8,tangent,no,120,[ 0.69498911],roc_auc,6.0
81,kmeans,svc_l1,yes,no,yes,no,adnidod,80,9,correlation,no,120,[ 0.59586466],roc_auc,6.0
82,kmeans,svc_l2,yes,no,yes,no,adnidod,80,9,correlation,no,120,[ 0.53195489],roc_auc,6.0
83,kmeans,ridge,yes,no,yes,no,adnidod,80,9,correlation,no,120,[ 0.55451128],roc_auc,6.0
84,kmeans,svc_l1,yes,no,yes,no,adnidod,80,9,partial correlation,no,120,[ 0.4962406],roc_auc,6.0
85,kmeans,svc_l2,yes,no,yes,no,adnidod,80,9,partial correlation,no,120,[ 0.56390977],roc_auc,6.0
86,kmeans,ridge,yes,no,yes,no,adnidod,80,9,partial correlation,no,120,[ 0.56954887],roc_auc,6.0
87,kmeans,svc_l1,yes,no,yes,no,adnidod,80,9,tangent,no,120,[ 0.54511278],roc_auc,6.0
88,kmeans,svc_l2,yes,no,yes,no,adnidod,80,9,tangent,no,120,[ 0.61466165],roc_auc,6.0
89,kmeans,ridge,yes,no,yes,no,adnidod,80,9,tangent,no,120,[ 0.61278195],roc_auc,6.0
90,kmeans,svc_l1,yes,no,yes,no,adnidod,80,10,correlation,no,120,[ 0.6625387],roc_auc,6.0
91,kmeans,svc_l2,yes,no,yes,no,adnidod,80,10,correlation,no,120,[ 0.59752322],roc_auc,6.0
92,kmeans,ridge,yes,no,yes,no,adnidod,80,10,correlation,no,120,[ 0.64396285],roc_auc,6.0
93,kmeans,svc_l1,yes,no,yes,no,adnidod,80,10,partial correlation,no,120,[ 0.52012384],roc_auc,6.0
94,kmeans,svc_l2,yes,no,yes,no,adnidod,80,10,partial correlation,no,120,[ 0.69040248],roc_auc,6.0
95,kmeans,ridge,yes,no,yes,no,adnidod,80,10,partial correlation,no,120,[ 0.69349845],roc_auc,6.0
96,kmeans,svc_l1,yes,no,yes,no,adnidod,80,10,tangent,no,120,[ 0.57275542],roc_auc,6.0
97,kmeans,svc_l2,yes,no,yes,no,adnidod,80,10,tangent,no,120,[ 0.69349845],roc_auc,6.0
98,kmeans,ridge,yes,no,yes,no,adnidod,80,10,tangent,no,120,[ 0.69040248],roc_auc,6.0
99,kmeans,svc_l1,yes,no,yes,no,adnidod,80,11,correlation,no,120,[ 0.5974026],roc_auc,6.0
100,kmeans,svc_l2,yes,no,yes,no,adnidod,80,11,correlation,no,120,[ 0.52813853],roc_auc,6.0
101,kmeans,ridge,yes,no,yes,no,adnidod,80,11,correlation,no,120,[ 0.53679654],roc_auc,6.0
102,kmeans,svc_l1,yes,no,yes,no,adnidod,80,11,partial correlation,no,120,[ 0.59307359],roc_auc,6.0
103,kmeans,svc_l2,yes,no,yes,no,adnidod,80,11,partial correlation,no,120,[ 0.58008658],roc_auc,6.0
104,kmeans,ridge,yes,no,yes,no,adnidod,80,11,partial correlation,no,120,[ 0.58008658],roc_auc,6.0
105,kmeans,svc_l1,yes,no,yes,no,adnidod,80,11,tangent,no,120,[ 0.49350649],roc_auc,6.0
106,kmeans,svc_l2,yes,no,yes,no,adnidod,80,11,tangent,no,120,[ 0.62121212],roc_auc,6.0
107,kmeans,ridge,yes,no,yes,no,adnidod,80,11,tangent,no,120,[ 0.62554113],roc_auc,6.0
108,kmeans,svc_l1,yes,no,yes,no,adnidod,80,12,correlation,no,120,[ 0.505],roc_auc,6.0
109,kmeans,svc_l2,yes,no,yes,no,adnidod,80,12,correlation,no,120,[ 0.4675],roc_auc,6.0
110,kmeans,ridge,yes,no,yes,no,adnidod,80,12,correlation,no,120,[ 0.46],roc_auc,6.0
111,kmeans,svc_l1,yes,no,yes,no,adnidod,80,12,partial correlation,no,120,[ 0.545],roc_auc,6.0
112,kmeans,svc_l2,yes,no,yes,no,adnidod,80,12,partial correlation,no,120,[ 0.5175],roc_auc,6.0
113,kmeans,ridge,yes,no,yes,no,adnidod,80,12,partial correlation,no,120,[ 0.52],roc_auc,6.0
114,kmeans,svc_l1,yes,no,yes,no,adnidod,80,12,tangent,no,120,[ 0.4975],roc_auc,6.0
115,kmeans,svc_l2,yes,no,yes,no,adnidod,80,12,tangent,no,120,[ 0.5325],roc_auc,6.0
116,kmeans,ridge,yes,no,yes,no,adnidod,80,12,tangent,no,120,[ 0.535],roc_auc,6.0
117,kmeans,svc_l1,yes,no,yes,no,adnidod,80,13,correlation,no,120,[ 0.75362319],roc_auc,6.0
118,kmeans,svc_l2,yes,no,yes,no,adnidod,80,13,correlation,no,120,[ 0.6763285],roc_auc,6.0
119,kmeans,ridge,yes,no,yes,no,adnidod,80,13,correlation,no,120,[ 0.69565217],roc_auc,6.0
120,kmeans,svc_l1,yes,no,yes,no,adnidod,80,13,partial correlation,no,120,[ 0.64009662],roc_auc,6.0
121,kmeans,svc_l2,yes,no,yes,no,adnidod,80,13,partial correlation,no,120,[ 0.68357488],roc_auc,6.0
122,kmeans,ridge,yes,no,yes,no,adnidod,80,13,partial correlation,no,120,[ 0.68599034],roc_auc,6.0
123,kmeans,svc_l1,yes,no,yes,no,adnidod,80,13,tangent,no,120,[ 0.66425121],roc_auc,6.0
124,kmeans,svc_l2,yes,no,yes,no,adnidod,80,13,tangent,no,120,[ 0.76570048],roc_auc,6.0
125,kmeans,ridge,yes,no,yes,no,adnidod,80,13,tangent,no,120,[ 0.76570048],roc_auc,6.0
126,kmeans,svc_l1,yes,no,yes,no,adnidod,80,14,correlation,no,120,[ 0.4629156],roc_auc,6.0
127,kmeans,svc_l2,yes,no,yes,no,adnidod,80,14,correlation,no,120,[ 0.47826087],roc_auc,6.0
128,kmeans,ridge,yes,no,yes,no,adnidod,80,14,correlation,no,120,[ 0.50127877],roc_auc,6.0
129,kmeans,svc_l1,yes,no,yes,no,adnidod,80,14,partial correlation,no,120,[ 0.57033248],roc_auc,6.0
130,kmeans,svc_l2,yes,no,yes,no,adnidod,80,14,partial correlation,no,120,[ 0.49872123],roc_auc,6.0
131,kmeans,ridge,yes,no,yes,no,adnidod,80,14,partial correlation,no,120,[ 0.49616368],roc_auc,6.0
132,kmeans,svc_l1,yes,no,yes,no,adnidod,80,14,tangent,no,120,[ 0.54987212],roc_auc,6.0
133,kmeans,svc_l2,yes,no,yes,no,adnidod,80,14,tangent,no,120,[ 0.55242967],roc_auc,6.0
134,kmeans,ridge,yes,no,yes,no,adnidod,80,14,tangent,no,120,[ 0.55498721],roc_auc,6.0
135,kmeans,svc_l1,yes,no,yes,no,adnidod,80,15,correlation,no,120,[ 0.57936508],roc_auc,6.0
136,kmeans,svc_l2,yes,no,yes,no,adnidod,80,15,correlation,no,120,[ 0.68253968],roc_auc,6.0
137,kmeans,ridge,yes,no,yes,no,adnidod,80,15,correlation,no,120,[ 0.64285714],roc_auc,6.0
138,kmeans,svc_l1,yes,no,yes,no,adnidod,80,15,partial correlation,no,120,[ 0.51388889],roc_auc,6.0
139,kmeans,svc_l2,yes,no,yes,no,adnidod,80,15,partial correlation,no,120,[ 0.58134921],roc_auc,6.0
140,kmeans,ridge,yes,no,yes,no,adnidod,80,15,partial correlation,no,120,[ 0.58134921],roc_auc,6.0
141,kmeans,svc_l1,yes,no,yes,no,adnidod,80,15,tangent,no,120,[ 0.65079365],roc_auc,6.0
142,kmeans,svc_l2,yes,no,yes,no,adnidod,80,15,tangent,no,120,[ 0.67261905],roc_auc,6.0
143,kmeans,ridge,yes,no,yes,no,adnidod,80,15,tangent,no,120,[ 0.66865079],roc_auc,6.0
144,kmeans,svc_l1,yes,no,yes,no,adnidod,80,16,correlation,no,120,[ 0.628],roc_auc,6.0
145,kmeans,svc_l2,yes,no,yes,no,adnidod,80,16,correlation,no,120,[ 0.64],roc_auc,6.0
146,kmeans,ridge,yes,no,yes,no,adnidod,80,16,correlation,no,120,[ 0.616],roc_auc,6.0
147,kmeans,svc_l1,yes,no,yes,no,adnidod,80,16,partial correlation,no,120,[ 0.608],roc_auc,6.0
148,kmeans,svc_l2,yes,no,yes,no,adnidod,80,16,partial correlation,no,120,[ 0.546],roc_auc,6.0
149,kmeans,ridge,yes,no,yes,no,adnidod,80,16,partial correlation,no,120,[ 0.546],roc_auc,6.0
150,kmeans,svc_l1,yes,no,yes,no,adnidod,80,16,tangent,no,120,[ 0.518],roc_auc,6.0
151,kmeans,svc_l2,yes,no,yes,no,adnidod,80,16,tangent,no,120,[ 0.586],roc_auc,6.0
152,kmeans,ridge,yes,no,yes,no,adnidod,80,16,tangent,no,120,[ 0.584],roc_auc,6.0
153,kmeans,svc_l1,yes,no,yes,no,adnidod,80,17,correlation,no,120,[ 0.60210526],roc_auc,6.0
154,kmeans,svc_l2,yes,no,yes,no,adnidod,80,17,correlation,no,120,[ 0.66736842],roc_auc,6.0
155,kmeans,ridge,yes,no,yes,no,adnidod,80,17,correlation,no,120,[ 0.63578947],roc_auc,6.0
156,kmeans,svc_l1,yes,no,yes,no,adnidod,80,17,partial correlation,no,120,[ 0.45052632],roc_auc,6.0
157,kmeans,svc_l2,yes,no,yes,no,adnidod,80,17,partial correlation,no,120,[ 0.45052632],roc_auc,6.0
158,kmeans,ridge,yes,no,yes,no,adnidod,80,17,partial correlation,no,120,[ 0.45894737],roc_auc,6.0
159,kmeans,svc_l1,yes,no,yes,no,adnidod,80,17,tangent,no,120,[ 0.36],roc_auc,6.0
160,kmeans,svc_l2,yes,no,yes,no,adnidod,80,17,tangent,no,120,[ 0.54736842],roc_auc,6.0
161,kmeans,ridge,yes,no,yes,no,adnidod,80,17,tangent,no,120,[ 0.54947368],roc_auc,6.0
162,kmeans,svc_l1,yes,no,yes,no,adnidod,80,18,correlation,no,120,[ 0.72727273],roc_auc,6.0
163,kmeans,svc_l2,yes,no,yes,no,adnidod,80,18,correlation,no,120,[ 0.55731225],roc_auc,6.0
164,kmeans,ridge,yes,no,yes,no,adnidod,80,18,correlation,no,120,[ 0.54545455],roc_auc,6.0
165,kmeans,svc_l1,yes,no,yes,no,adnidod,80,18,partial correlation,no,120,[ 0.55928854],roc_auc,6.0
166,kmeans,svc_l2,yes,no,yes,no,adnidod,80,18,partial correlation,no,120,[ 0.55533597],roc_auc,6.0
167,kmeans,ridge,yes,no,yes,no,adnidod,80,18,partial correlation,no,120,[ 0.55928854],roc_auc,6.0
168,kmeans,svc_l1,yes,no,yes,no,adnidod,80,18,tangent,no,120,[ 0.7055336],roc_auc,6.0
169,kmeans,svc_l2,yes,no,yes,no,adnidod,80,18,tangent,no,120,[ 0.65217391],roc_auc,6.0
170,kmeans,ridge,yes,no,yes,no,adnidod,80,18,tangent,no,120,[ 0.65217391],roc_auc,6.0
171,kmeans,svc_l1,yes,no,yes,no,adnidod,80,19,correlation,no,120,[ 0.68210526],roc_auc,6.0
172,kmeans,svc_l2,yes,no,yes,no,adnidod,80,19,correlation,no,120,[ 0.72842105],roc_auc,6.0
173,kmeans,ridge,yes,no,yes,no,adnidod,80,19,correlation,no,120,[ 0.73263158],roc_auc,6.0
